sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B004XG2H6W	A2PDYZFSYRNXKS	DELICIOUS WAY TO DRINK WATER	I just love this product.  It is the only way I will drink a bottle of water.  Simple to use-you can take it with you anywhere to flavor up that dull bottle of water.  Great deal for the money too.	1	0
-1	B001AMISCE	AUAMQCYM2S7KT	Waste of money	I purchased this food coloring hoping it would create black frosting. I read several reviews on this and other websites which suggested I use chocolate icing (as white icing + black food coloring= gray frosting) but this product did not darken the chocolate at ALL. I ended up using over half for one cake and still decided the color wasn't right. It was still obviously brown. Perhaps my expectations were too high.	0	0
1	B003EML8PM	ABLMPJ1XKU74Z	Lowrey's Microwave Pork Rinds Curls	This product is the best! They cook up in about a minute and a half, nice and hot and crackling! Plenty of flavor to them! :o)	0	0
-1	B008O3G2GG	A3U029B8Z5WGI2	The dog likes it, but not over other treats	Who would have thought that putting stinky smelling liquid dog snack in a deodorant roller ball container would be a good idea - although I have to admit, it's a pretty good idea!  It took my dog about 2 seconds to figure out how to use this thing...just point it at your dog and let them do the licking.  Our dog liked it enough, but when giving the opportunity to either lick this, or eat a liver Bil*Jac, he went for the item that required chewing (albeit only a little chewing).  It works well enough for a quick treat, although I think that in training, it's better and (and faster) to toss my dog a small training treat instead of having to uncap and let him lick the Lickety Stik.<br /><br />On a side note, this stuff smells *really* bad (aka, your dog will like it).  I can't imagine the stench come out anytime soon, should a dog decide to rip it open on a carpet or if it leaked in a car...	0	1
1	B004G9208G	A2IEJQ8754BMSI	Great flavors	A friend recommended these & they taste great. The flavors I tried were very fruity & not too sweet or sour. Will definitely be buying some in the future &lt;3.	0	0
1	B001IA3S1Y	AHYRTWABDAG1H	Excellent jerky	"I got a small sample pack of this jerky with another product from the same company.  Although the other product, their ""Buffalo Bills 2.1lbs Mild Short Shots (120 beef sticks per bag)"" wasn't bad and I rated it four stars, I found the little sample pack of this jerky to be the real highlight of the order.  I'm strongly considering ordering a pack of this jerky, or a couple packs in a couple different flavors now despite having just gotten the package of snack sausage today, it's that good.<br /><br />Addendum:  I did order two 8 ounce packs based on the sample they sent me with my first order, and I just got them Friday.  The quality is consistant with the sampler pack, this is a wonderful beef jerky.  Fairly easy to chew, not at all tough.  Nice flavor that I'd describe as a mix of soy sauce and slightly smokey perhaps, with just a hint of sweetness.  They again sent a sample, this time of their barbeque flavor.  I liked it but I do think the Teriyaki is better.  Still, I may review the BBQ flavor since it was good as well.  I also ordered some of their vennison jerky, which is flavored well (smokey and some soy flavor) but not cut the same, the vennison jerky is made from pressed pieces of meat, not small whole dried strips from what I can see.  Still, I'd also consider the vennison jerky for times when I want something different then this flavor."	0	0
-1	B004OAZ36I	ALENHG6F3SCFD	Not at all as described, poor packaging.	I was excited to try a variety of new flavors before committing to an entire box of flavored K-cups I might not like. Needless to say I'm disappointed. I should have read the reviews but neglected to do so. When they arrived, The K-Cups were in a beat-up Ziplock bag. I got two flavored coffees - one Golden French Toast, one Pumpkin spice. The rest were Columbian blends or Caribou coffee, and half of what was there was decaf. Nowhere on the description does it mention normal blends or decaf coffee. Several of the K-cups seals had been broken, so more than likely the coffee would be stale. Returning this for a refund.	3	0
-1	B0041CIR62	A16I6WJUEBJ1C3	okay but not as healthy as it appears	"I am always looking for healthier, whole grain versions of foods I enjoy.  Unfortunately, these Peacock brand noodles are yet another food masquerading as healthy.  The product title in big letters on the front says ""Brown Rice Vermicelli"", making the consumer think ""this is made with brown rice, so it should be a healthy choice"".  But the first indication that it is not is when looking at the fiber content on the nutrition facts - only 0.6g per 2oz serving.  Then onto the ingredients list to see why so low... contains brown rice, sago starch and water.  The sago starch comes from palms and must not have much (if any) fiber.<br /><br />The Annie Chun's Maifun Brown Rice Noodles (sold on Amazon and in my local healthy grocer) has become one of my staples and is my frame of reference when comparing to the Peacock brand.  The Annie Chun's product is made with 100% whole grain, with ingredients brown rice flour and water.  Per 2oz serving, it has 4g fiber and pretty much the same calories and other nutrients as the Peacock brand.<br /><br />If you do try this Peacock brand noodles and have not used rice noodles before, you will need to seek guidance elsewhere on preparation.  As others have pointed out, the Peacock package gives almost no directions on how to prepare the product, aside from a brief mention in the recipes (in the header text it does say that they are ""easy-to-cook"" but does not say how).  It also contains a very strange recipe for rice noodles: Aglio Olio style - this is an Italian recipe for noodles with olive oil/garlic/sprinkled with grated cheese that I think would not be very tasty.  The second recipe appears to be for a soup with veggie strips.  Neither recipe gives amounts or much direction.  In comparison, the Annie Chun's package gives clear, specific directions on rice noodle preparation and two recipes.<br /><br />I use rice noodles = maifun = rice sticks = sometimes called vermicelli for making the Vietnamese salad ""bun tofu"", to serve with stir-fried veggies or in lettuce rolls.  They can also be used in spring rolls/egg rolls.  When cooking with thin rice noodles, be careful not to oversoak/overcook/overmix or they tend to disintegrate.  Asian rice noodle vermicelli (maifun) are not the same as Italian vermicelli and are not readily interchangeable.  If making an Italian recipe, the best results would be expected from Italian pasta and not maifun.<br /><br />A few final notes...  Both Peacock and Annie Chun's brown rice noodles are gluten free.  The Peacock is made in Singapore and the Annie Chun's in Thailand.  The Peacock noodles do taste fine (kind of bland), but so do the Annie Chun's.  At this time, they are both approximately the same price.  Peacock come in an plastic bag with some noodle crushage upon shipping; Annie Chun's are perfect upon removal from their cellophane bag in a box.  Overall, I highly recommend the Annie Chun's Maifun as a healthier option over the Peacock brand.  On a related note, the Annie Chun's soba and brown rice pad thai noodles are also excellent.<br /><br />Rating for this product: 2.5 stars rounded down to 2 stars."	1	0
-1	B000EDI0Y6	A128Z32RMV6GYJ	not very tasty	I know this is supposed to be healthy--but it's not tasty at all..and to keep it healthy, you wouldn't want to put sugar, or cream on it!	0	1
1	B000GAT6NG	A2K2HEUWW7LB4F	good product, good price, good service	This purchase was everything I hoped it would be.  The coconut oil is excellent.  I will certainly use the Vitamin Shoppe again when I need product.	0	0
-1	B000UJTZ8O	A2BPUJL5ZO011X	Junk Do not buy	These traps are hard to set. They will trip easily while you are pushing them in the ground. Very frustrating to use.	0	0
1	B000LKXDXU	A14YIZZHS51A0U	Fantastic Snack	I tried, and love these chips. My local store carries them at over 4 dollars each.  I save over 15 dollars on every case.  I'm trying the salt free next!	1	0
1	B003GTR8IO	A3COBFLNYK52TE	Love Starbucks!	Starbucks vanilla is a great coffee.  I'm a fan of Canada's Tim Horton's coffee but it doesn't come in flavors.  Starbucks is also an excellent full bodied coffee and the vanilla flavor is a nice change from regular coffee.	0	0
1	B001EO5RWM	A2D72VZ2YNPSFG	Great deal on Yerba Mate'!	I bought a case two months ago and just placed another order today! I use a couple bags at a time and add a bag or two of mint bags. So tasty!	0	0
1	B002L3RVBA	A1GU5CBIYTO4YE	Great product	I used to decorate my son's Cat in the hat cake. Works very good on fondant. Very happy with the product	0	0
-1	B0061IUKDM	AFFVUZEGP1FDQ	Bland and uninspired	I drink tea frequently and obsessively. At a minimum I drink 3 cups of tea per day and I prefer loose leaf tea over tea bags. In the mornings I opt for tea bags for efficiency and time. My morning teas alternate between Green Tea, English Breakfast, Earl Grey and Black Tea. As such, I am always tasting and trying new teas, especially the green tea variety. When I saw this tea offered, I jumped at the chance to get Higgins. But, I was highly disappointed.<br /><br />First, the taste is rather bland and weak. There is barely any flavor. I had a cup of tea whilst taking to a friend and during our conversation I noticed that I had finished the tea but had no memory of its flavors or qualities. I had no idea what I had drunk! It was the equivalent of drinking water. The only thing that comes across is hot water and some lemongrass flavor (see below re lemongrass). None of the green tea leaves flavor comes out. I opened up a tea bag and noticed that the leaves mix is rather powdery (no wonder there is barely any taste).<br /><br />Several reviewers (and the description) have mentioned that this tea has a lemon grass taste. Lemon grass is not something I use a lot but, thankfully, I had some lemon grass in my pantry. I tried it and ...the reviewers are very right. This tea has some lemon grass undertones.<br /><br />If you are looking for an very affordable and good tasting tea (in tea bag form), try Stash or even Lipton Pyramid Tea Bags. Something other than this.<br /><br />Overall, this is a pass. Money is better spent at better tea brands.	0	0
